gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
OR2M2	0.0840625885820475	-0.162154734090227	1.04847588804919	-0.15465757099282	0.877091280875538	0.918424665643234
OR2M3	0.0814614375820141	-0.107091356757607	1.09205795804591	-0.0980638032703251	0.921881629755364	0.944009686347646
OR2M4	0.0732109350995125	-0.203386197051091	1.18694512708399	-0.171352653471655	0.863946481142836	0.910521051031182
OR2M5	0.0581911728955277	-0.238542948596081	1.62605755119887	-0.146700188083876	0.883368670141551	0.92170669876288
OR2M7	0.0428131190204788	-0.281741336702179	1.72955648520981	-0.162898025656561	0.870598725363312	0.914517973526553
OR2S2	0.347713776998276	-0.82092074689055	0.521729382534146	-1.57346082925821	0.115612151483602	0.153146712177321
OR2T1	0.125567298068643	-0.285700612367323	0.866432409169801	-0.329743681496259	0.741593644916038	0.810294989413323
OR2T10	0.262936082262371	0.237500074509707	0.576775861118597	0.411771869316965	0.680506641885347	0.75451621422668
OR2T11	0.149078738631213	-0.20365255292708	0.786230468840601	-0.259023989781765	0.795616730827785	0.85731808566979
OR2T12	0.201493411850803	0.275400201172983	1.06906472227999	0.257608538971932	0.796709038946045	0.858167058524659
OR2T2	0.156820741724952	0.0606369185735199	0.861369755533506	0.0703959225222195	0.943878536555033	0.958287356404371
OR2T27	0.0831499210617901	-0.224016129597834	1.09261055566142	-0.205028341010512	0.837549982430025	0.891302423376881
OR2T29	0.0726475068848668	-0.215011096057469	1.06468621303187	-0.201947854143044	0.839957490516986	0.893093986898935
OR2T3	0.153469028555213	-0.31363835878743	0.695416524871659	-0.451007917658145	0.651983842506911	0.727433585611189
OR2T33	0.187404462959968	-0.557986784509979	0.854685354023615	-0.652856377944393	0.513848873621447	0.592938952516874
OR2T34	0.106419201265477	-0.276162014715093	0.920642408445543	-0.299966645226976	0.764202597957421	0.830011693230159
OR2T35	0.110477325318262	-0.0179119081059442	1.08537629499221	-0.0165029475847109	0.986833150576402	0.989861861873874
OR2T4	0.106953380344721	-0.0743571270024581	0.864448992872446	-0.0860167894410746	0.931453070648144	0.950160501026204
OR2T5	0.0587553606681609	-0.226616236883015	1.24509973178715	-0.18200649401614	0.855577629537597	0.904638556062563
OR2T6	0.14588957195009	0.116325551417274	0.884376185389064	0.13153401611114	0.895352879357159	0.92856933409535
OR2T8	0.563608627488158	-1.16388072298635	0.490731203750902	-2.3717275650911	0.0177051400797662	0.0265181754880903
OR2V2	0.0837744021781881	-0.191630947972623	0.983433532514745	-0.194859074494442	0.84550327380737	0.897225745971013
OR2W1	0.157075873330507	-0.0309043253933214	0.978971901915167	-0.031568143409288	0.974816448598253	0.980906060967346
OR2W3	6.17180457822715	-2.17525748932257	0.327150645021562	-6.64910041421194	2.94889772639429e-11	1.00136414136301e-10
OR2W5	0.194926919528897	0.159345695520679	0.710019213521605	0.224424483853535	0.822427021164862	0.879108487191962
OR2Y1	0.0670456454932379	-0.238317565271473	1.21051215787748	-0.196873334745634	0.843926661072985	0.895933837477243
OR2Z1	0.167014438830741	0.081994207088577	0.77096359324298	0.106352891118602	0.91530236845928	0.940304638492088
OR3A1	0.996662996908707	0.785901283806027	0.436572064865092	1.80016392951959	0.0718347575214614	0.0985848111530232
OR3A2	2.07861804376316	0.484873787446401	0.3773324273061	1.28500428894509	0.198790785276063	0.251680383941191
OR3A3	0.423096863620016	0.517419753317074	0.5037354874522	1.02716557837544	0.304342503466629	0.37112571219791
OR3A4P	0.505035061787263	0.728632554031291	0.49161849253629	1.48210973568596	0.138311098723548	0.180804219309879
OR4A15	0.0474642014138817	-0.296618037353364	1.79017827123843	-0.165691899024205	0.868399421575013	0.91348031269414
OR4A16	0.263342807204771	0.357287953145256	1.24932327463943	0.28598518926046	0.774889465286048	0.839395346895267
OR4A47	0.0871106161121418	-0.217593167953692	1.2441377715229	-0.174894752763068	0.861162333416972	0.908583876714052
OR4A5	0.0735038346389666	-0.197458663207428	1.53058718160496	-0.129008439101374	0.897350971197012	0.929592223487013
OR4B1	0.068136724353228	-0.32039434843596	1.27366740761117	-0.251552600405216	0.801386899959038	0.862006347214587
OR4C11	0.0298350222748297	-0.299162394576191	2.40036870429818	-0.124631850948773	0.90081501157724	0.931461926478282
OR4C12	0.0335746207413921	-0.360517836714186	1.86430532400683	-0.193379181012769	0.846662018844577	0.897980081341883
OR4C13	0.0332015124070547	-0.299159744806456	2.01046121421314	-0.148801549958546	0.881710227566759	0.920676896247908
OR4C15	0.0976382704434177	0.00709062725078519	1.18579564321934	0.00597963678761269	0.995228968560183	0.996554703165965
OR4C16	0.0694855370140783	-0.203198511067089	1.21559758445845	-0.167159357393436	0.86724466251164	0.912746606931155
OR4C3	0.188482429674621	0.165211203374775	0.756048077977537	0.218519441007935	0.827024412566738	0.883310956133017
OR4C45	0.0695561995744978	-0.311397329028262	1.23555101034854	-0.252031139483605	0.801016994690597	0.861740234798186
OR4C46	0.119181130194596	-0.0632434292360943	0.914045046941042	-0.0691907137922204	0.944837814714433	0.958955377124436
OR4C6	2.94844726996236	3.25538973512015	0.48755694170394	6.67694264334139	2.4397837848021e-11	8.31990989431003e-11
OR4D1	0.174123392726083	-0.0904898853899309	0.623530229281033	-0.145125097614387	0.88461210302399	0.922314879278893
OR4D10	0.232289582855799	0.360305650613131	0.861676687878166	0.418144828195788	0.675841231065119	0.750413372808936
OR4D11	0.0742815988699646	-0.326120019735245	1.04238067898634	-0.312860767960876	0.754386444937814	0.821447065175888
OR4D2	0.226970016178252	0.287289122563157	0.548178209105144	0.524079793379843	0.600223042235163	0.67806982393774
OR4D5	0.0772007574738522	-0.286051055778386	1.19445688636686	-0.239482110273949	0.810731766863748	0.869450831013144
OR4D6	0.212564104383829	-0.508185763456764	0.599635277081108	-0.847491438346489	0.396721257215971	0.471387379286441
OR4D9	0.131972455913047	-0.166783057152103	0.781759057150121	-0.213343300121275	0.831059202263906	0.886528669359193
OR4E2	0.252023337009785	0.369756966269742	0.71780746967308	0.515119975608704	0.606469184741764	0.684269104173289
OR4F15	0.0494994884031901	-0.223712283949622	1.4470024842124	-0.154603939102003	0.877133564385774	0.918424665643234
